"Address","Name","Is delegator","Avatar","Space","Ens name","Follow Count","Follows Space","Total Votes","Proposal Interaction","Proposal Interaction In Space","Proposal Interaction outside of Space","Total NFT`s","Total Rewards NFT`s","User is delegator"
"0x94874738CA13aD5070a079E628B417b9Ae0Ff68C","","0","","aave.eth","","8","1","4.8834218921552","103","66","37","3","0","0"
"0x1116392D2655c7bd7120f05D9ABe8b352a8904A3","","0","","aave.eth","zeri0n.eth","8","1","4.5824516","84","40","44","45","1","0"
"0x86c9DD7a8b06654E837C7C3E42c989e249f6CDFC","","0","","aave.eth","svitlanka.eth","20","1","4.5820049349969","380","90","290","0","0","0"
"0x0CAD2B4fEa9FefdE9A27B3711c084780869f795E","","0","","aave.eth","myloveliuxiaojing.eth","11","1","4.616099","240","134","106","50","0","0"
"0xc413a8B5d166C955d431a4Ae83Ff47D34725D23b","","0","","aave.eth","风中一匹柯震东.eth","7","1","4.5808","119","56","63","10","0","0"
"0xf4283B8a0de69AF7032F0cc34Cdc811be9Efb486","Prasenjit ","0","","aave.eth","","9","1","5.61500026801","125","76","49","8","0","0"
"0xb4F1412a71F61788dAc0e01D195136d82825dFF7","","0","","aave.eth","lijunximylove.eth","8","1","4.61507792","241","134","107","50","0","0"
"0xb6c3E22d5f8B71847568E661B0A3eb3627886A17","","0","","aave.eth","arena8.eth","5","1","4.5769252030873","98","45","53","28","0","0"
"0xef7E8B53Bc7045a59C6f8E468d7B744D51DC2a8B","","0","","aave.eth","","6","0","4.57508261","32","7","25","20","0","0"
"0x4cD10cB6f93E4f2868521613A9c1a5a62915fF8C","","0","","aave.eth","","0","0","4.574","44","35","9","15","0","0"
"0xeAbb9C1074C04544a7C3E1D5Eb0c1D4E86cbB75c","","0","","aave.eth","mvpjames.eth","10","1","5.53393754","140","46","94","50","3","0"
"0xEB4576fE753DAB07635c0Bb6c8f0A355e1Db5d31","","0","","aave.eth","","14","1","4.5701422633291","68","1","67","8","0","0"
"0xFD72b24b9730DFf0b879d176b9a8FB3992281C21","","0","","aave.eth","sehajannat.eth","20","1","5.2710482187209","67","15","52","50","0","0"
"0xcC5398b74F65F14CD692f8D16b7B5585aa76ABd9","","0","","aave.eth","chiaf.eth","16","1","4.5618752029071","54","28","26","33","0","0"
"0x7bC4dC490903e046aEC4303f03599dD6fd06851a","","0","","aave.eth","1o1ens.eth","19","1","5.1","154","85","69","14","0","0"
"0x2531Dac8784CC16b0F1047C5FB97A4a629c44566","Shibun Mishra","0","","aave.eth","shibun.eth","20","0","4.558","268","106","162","50","0","0"
"0x04e4F47e79B9B1A66f736b6797fE13F25e581C11","","0","","aave.eth","balldao.eth","16","1","4.664","207","44","163","50","0","0"
"0x8F99a784600d51D6a662749769AE31b615b2CfA8","","0","","aave.eth","","6","1","4.558","130","43","87","19","0","0"
"0x5C0Aed74917667f07786947Ed677A7E3c808e006","","0","","aave.eth","luca5642.eth","20","0","5.9197458695923","152","41","111","50","0","0"
"0xB7BD14E2497cdC57675E896af84ecB652D294AD1","","0","","aave.eth","old.schlabach.eth","4","1","4.5532694754802","17","4","13","1","0","0"
"0x51Ec7b4CDfB75230CAe81E8C32f99504baC45d7a","","0","","aave.eth","","3","1","4.5530424710615","14","10","4","5","0","0"
"0x81C6d2CD3A2d325bFFAd83ECF5F44DE7BEC60E0b","","0","","aave.eth","","4","1","4.553","29","29","0","0","0","0"
"0xe07E47872eE427087B3c23030D42e9FafA6199B3","","0","","aave.eth","hashbruteforce.eth","11","1","4.5526878864698","106","55","51","19","0","0"
"0x35750Fb402fBe95cDAd0966A4002ea732C3697FF","","0","","aave.eth","carbonable1.eth","12","1","4.5526409252334","106","55","51","25","0","0"
"0xE03F4247f79Cd1C276F627C4D7c91c8d1B223bbf","","0","","aave.eth","","13","1","4.5525470049417","106","55","51","15","0","0"
"0x0a044194CFe1C1cAe52FFa925a46FED350F65475","","0","","aave.eth","","12","1","4.5525000458862","105","55","50","15","0","0"
"0x8970E5afbdeF7EBfED20f60494fAcF90Af21eea1","","0","","aave.eth","0xlavender.eth","11","1","4.55","2","2","0","2","0","0"
"0x67f91ca1dbBd2BCEAEfdFE1Dd6a7492f9220ff91","","0","","aave.eth","191912.eth","4","1","5.0196968681716","110","74","36","50","0","0"
"0x92418cC40FC925fd4A48Bac6F45Dd945bC876ebb","","0","","aave.eth","","6","1","4.5461641563072","46","11","35","44","1","0"
"0xa89b7Df5086AF472Abe66Ac78CbBFA9e6eD53bfa","","0","","aave.eth","sen59.eth","20","0","4.5377047917816","261","97","164","50","0","0"
"0x04A8C06Ac6D06f25c657Fe61106a485d2583BE71","","0","","aave.eth","defenselink.eth","20","0","4.5362849083457","378","31","347","50","0","0"
"0x32C34947894a37ad2F1c4832CFC40EC2BE1a1F37","Rajib","0","","aave.eth","dragonbeast.eth","19","1","5.292","104","28","76","50","0","0"
"0x1FD8271f95b32EcFFAdE04a2C93C7009b6Fe7d5F","","0","","aave.eth","201222.eth","14","1","4.6300300774622","306","82","224","44","0","0"
"0x232A929c38565d3Ddd80Ba764472f24954d61059","","0","","aave.eth","komkomkom0501.eth","15","1","4.5320307879953","47","28","19","39","3","0"
"0xcCaC67a6258cCc8D6d2F6d2B633676280aE7bf0a","","0","","aave.eth","","20","1","4.5302993542345","21","9","12","0","0","0"
"0xC159a85BA0089543Ea62b05C832C76f761AE07Fe","optimistik","0","","aave.eth","optimistik.eth","19","1","5.0430031345826","129","59","70","17","0","0"
"0x1708C67F9d3095c92DDCf92E920f11A0aB64eD53","","0","","aave.eth","afshan1190.eth","20","0","4.7697745507662","950","179","771","50","0","0"
"0xe790838395810D9d9c8D5102E6FD05127E655DE7","","0","","aave.eth","","9","1","4.699463015676","254","134","120","19","0","0"
"0x21BcF3aaCB05Bca113EA8Ce27bAD38110B38cA52","","0","ipfs://bafkreiez3abvp2xdx2olafvskcvlt7rm33a2bajykpydqyosnedu7iidqa","aave.eth","","12","1","4.7539359430677","84","41","43","19","0","0"
"0x86e03a19652da1EBF7Be3de4AC2b63770535FEa9","","0","","aave.eth","","15","1","4.5196661761306","67","29","38","40","1","0"
"0xf01E43087dd44f62B72338203Bd5Fb3916aB3B04","","0","","aave.eth","","3","1","6.0260037321997","21","12","9","19","0","0"
"0x53aA991b2A2a1b6Ce7b54747b9bEA230C61603Bf","","0","","aave.eth","lql22232.eth","20","0","4.55","363","130","233","50","0","0"
"0x1d1309E3f4435Ccab1e8C8F9dc58d300659EA801","","0","","aave.eth","","20","0","4.515","149","43","106","14","0","0"
"0x4c8067Db4933e00e9b7638D3D66d2B58181887C1","","0","","aave.eth","0xftm.eth","10","1","4.515","127","43","84","18","1","0"
"0x2Ee1a1B2fA2F1b914C7D90a7E24cB63B47A6277B","","0","","aave.eth","","0","0","4.5141300858862","5","1","4","0","0","0"
"0x734381d9292E36c069C01b00092A3c249f559459","","0","","aave.eth","","1","1","4.5116119500406","1","1","0","0","0","0"
"0x7dC8D088e848F30aCEB3C5BE65572D4BCC8b7cE7","","0","","aave.eth","0x7ce7.eth","20","1","4.51","166","41","125","50","0","0"
"0x801F837AED89114C2Dab8f218B0bd40A101e0e2A","","0","","aave.eth","","13","1","4.505","33","17","16","30","0","0"
"0x4da2b07F9C17A190aeEea82948F901a8fbA1F005","","0","","aave.eth","","2","1","4.5000791956507","2","2","0","0","0","0"
"0xB6e650a26E1d0eb143767E14FBeA63cfD8523311","","0","","aave.eth","nollie0107.eth","16","1","4.50001","31","10","21","12","0","0"
"0xECaCF205EBe23B1F34070B977C1128A3d1dcBE59","","0","","aave.eth","xihuv.eth","6","1","4.5","39","10","29","6","0","0"
"0x64a24513D169FBAA0996282897B90d897DF48F97","","0","","aave.eth","","5","1","4.6","68","46","22","34","0","0"
"0x03E8936c8c1fee5091704b08fa5a6cB010BEB3C4","","0","","aave.eth","","1","0","4.5","3","1","2","0","0","0"
"0x5Ef6FAd0Dd7Da5CDD5BE908e24a7E3B5E18Ed5c0","","0","","aave.eth","67894.eth","4","1","4.6","58","46","12","0","0","0"
"0x695684881d525b241e4624BE6D2Dd4b43e857269","","0","","aave.eth","onigiriman1998.eth","20","1","4.5","15","5","10","1","0","0"
"0x221A62f9FBaaEFF206dDB93428BBabef62a7c227","","0","","aave.eth","","2","1","4.5","5","3","2","2","0","0"
"0xbCe86F456f1ba249DD1BE339db8378C109a9285F","","0","","aave.eth","","2","1","4.5","3","3","0","0","0","0"
"0xF7bA8418Cc2f8bB25CDA5337949999C3Ea8caaDA","","0","","aave.eth","","2","1","4.5","3","3","0","2","0","0"
"0x1dEC13BE619fCB7d3d849f8a34434531d7842ae1","","0","","aave.eth","","2","1","4.5","3","3","0","1","0","0"
"0x65465f38B350ae17EbEf4104bd1e69D406F9b16c","","0","","aave.eth","","2","1","4.5","3","3","0","2","0","0"
"0x72146d437b937918014F2C5106F9E9A890f597aC","","0","","aave.eth","","2","1","4.5","3","3","0","1","0","0"
"0x546f4c0deE76636FAad36F8f2105AE80db60F64E","","0","","aave.eth","","2","1","4.5","3","3","0","2","0","0"
"0x72A6A74F996A60427565a69e0C2A71a490b39180","","0","","aave.eth","","2","1","4.5","3","3","0","1","0","0"
"0x019fe30A2Dd5A6D76f75f854b8FCDc00Bd43585d","","0","","aave.eth","michcke.eth","2","1","9","7","6","1","1","0","0"
"0x25720637fee3f71242C4c705218D658f0718B618","","0","","aave.eth","","2","1","4.5","3","3","0","2","0","0"
"0x2BC80D8d395CCf796bA86d631F37570E337fa49F","","0","","aave.eth","","2","1","4.5","3","3","0","2","0","0"
"0x3c83A186Af91c9ffC7D4005FBe84613cC8FE2CCF","","0","","aave.eth","","6","1","4.5","74","45","29","19","0","0"
"0x6E480169eDFdf0b032eeC24f11bbba4f8B077752","","0","","aave.eth","","2","1","4.5","3","3","0","2","0","0"
"0x7823B71B4a4eAB32A5E8c8783a5Db9332AAF0634","","0","","aave.eth","","17","1","4.5","112","45","67","25","1","0"
"0x543eDaE87393b851217AE49Fa4eF84154F18143a","","0","","aave.eth","","2","1","4.5","3","3","0","2","0","0"
"0x385bDCA01b5564a65e92EDDF0365E4332B006747","","0","","aave.eth","h00li.eth","20","1","4.5","148","45","103","21","0","0"
"0x2a37c395dD97C5c6b913E616C62213303B24A1bb","","0","","aave.eth","","2","1","4.5","3","3","0","2","0","0"
"0x506ac1D1bD4e32F4Ed85D1DF33d267E06533dC67","","0","","aave.eth","aragakiyui.eth","12","1","4.4999982","136","25","111","42","1","0"
"0xC93ac33928A57BCf606a003a86EcF79FD9425eb2","","0","","aave.eth","gonsus.eth","15","1","4.576136051429","180","59","121","50","0","0"
"0x8D412E067f76B761b92209a9E7EDbEaF475AF3Fb","","0","","aave.eth","5flags.eth","9","1","4.4952718340115","109","25","84","37","0","0"
"0x4371fe25C376941361c89589EC98C1d9B8B71220","","0","","aave.eth","","0","0","4.4923684165445","20","12","8","5","0","0"
"0xE3778f3219D801f7C7EaB61dA4E19152f667613D","","0","","aave.eth","freshleaf.eth","18","1","4.8158055602145","191","94","97","48","0","0"
"0x11BF738d728c4B41c8053a27ef0Af112D2981462","","0","","aave.eth","nganda.eth","16","1","4.4842846422033","10","1","9","25","1","0"
"0x25970a6eE5A17B985FaE129Ad8125B6c2f085515","","0","","aave.eth","","13","1","4.56","115","57","58","19","0","0"
"0xf15BF0Ba0EB209d2Bf3Ed501187E4F6a009b37A5","","0","","aave.eth","","12","1","4.48","48","8","40","32","1","0"
"0x8A53C7a940307225682F70880e7Dbb827f3A3839","","0","","aave.eth","consiliere.eth","20","1","4.477","135","37","98","33","0","0"
"0xe4a94f336988dF07220C2Ec18672B2AbBcd02351","","0","","aave.eth","nasamars.eth","4","1","4.4714126700567","107","87","20","6","0","0"
"0x6a03011EBF9314745a49a511B149c8C5d069a22d","","0","","aave.eth","","13","1","4.469589006298","104","54","50","20","0","0"
"0x07475d68f282Cf0DA580Af9784A28e180E1c4ED4","","0","","aave.eth","sesee.eth","19","1","4.5779588877027","154","41","113","41","0","0"
"0x997B86481ea10a414aC34aCBcf1E3030274A618d","","0","","aave.eth","narina.eth","8","1","4.455171249464","42","19","23","50","2","0"
"0x4A3C7F9861e2b6ca952f21202b70e2EBf223F0b4","VOLI","0","ipfs://bafkreid5wh52umej4wrjb3rfaymbap2gmmzbenhul5r7mru2c4vldplnn4","aave.eth","555years.eth","20","1","4.6415919776926","188","147","41","31","0","0"
"0xC990999D197f3FFEDB1797e76085f7b91f14b81D","Chinmaya Nayak","0","ipfs://bafybeigtyiv4v4tivp4v52e5wmtxdysrhefwunhvprpgxjani7b7alupsu","aave.eth","","17","1","4.7","298","94","204","19","0","0"
"0x557c29e98A5A9b5F0cf42bF70b20eC21D464d05e","","0","","aave.eth","cr7yt.eth","14","1","4.65","153","93","60","15","0","0"
"0xD5A207d2fB96303611442745Ad8CB8110c497339","","0","","aave.eth","leopo1d.eth","16","1","4.4481984338888","54","28","26","32","0","0"
"0xA7bEFb3453C18DcE8b053193b0313583e730fCC8","","0","","aave.eth","gerundo.eth","6","1","4.437","4","1","3","0","0","0"
"0x3753e4AB8Fb6437A045A7790FC296cEffD6E4337","","0","","aave.eth","rockro.eth","18","1","4.434695916236","60","22","38","37","0","0"
"0x728b6672BCEEe270e92637Bae8bACb54A9B32888","","0","","aave.eth","did007.eth","20","0","4.668495505433","384","128","256","30","1","0"
"0xF87C81C304b53035CdB8fB9470aF49e31b56A0e6","","0","","aave.eth","aa99aa.eth","16","1","4.4327067606419","129","34","95","30","0","0"
"0x1d7ad01BA1b4E1dAa20bD4C0DE4D495CCeeb2442","","0","","aave.eth","zed0zed.eth","20","0","4.9573091565857","243","132","111","50","1","0"
"0xF1Cd2683C0f4309eea104717A20aEb0031e62D20","","0","","aave.eth","","11","1","4.4288757","7","3","4","0","0","0"
"0x5e64d21C698791e08411b5dDf6Aa4f453dB8288e","","0","","aave.eth","apolon.eth","18","1","4.4284355260859","160","51","109","50","2","0"
"0x65a8835dE10A499be5BE62D1b2eE4ACCE3Da7CfB","qinxia","0","ipfs://bafybeigf7r3qsikjsrq3kyee3upblv7n2abnklawz3ehlfencu5mojocfa","aave.eth","","10","1","4.494","117","67","50","32","0","0"
"0x071B0f48028e649062670C7Dee7843bcd0b9CA75","","0","","aave.eth","083010.eth","16","1","4.4255906081637","185","86","99","41","0","0"
"0x90e97bD9F5fD775a4C2Aa4f26f762050cE6969C4","","0","","aave.eth","shaveclub.eth","9","1","4.4694218228618","283","141","142","28","0","0"
"0x99D772b064e4D5142fAcaA87F990f7e5Ee56e9d3","","0","","aave.eth","","7","1","4.7175976839275","25","16","9","1","0","0"
"0x2f7166304887184fD9bbAEeeAC5A5B382394B903","","0","","aave.eth","","8","1","4.4225950305039","62","13","49","38","0","0"
"0xE9CA0313B21812a0AC440f08eA76576Bd44764F5","","0","","aave.eth","","2","1","4.416955299605","9","4","5","17","0","0"
"0x4f893695cD2e5771C510092458cC0e4f6E9c9b0c","Amir Nazir","0","","aave.eth","amirsh.eth","9","0","4.4136921697023","58","9","49","43","0","0"
"0x87E897Fe3270CEAF6d6fda5D7244a9656814D4C4","","0","","aave.eth","karzer.eth","20","0","4.4130693690658","42","17","25","50","0","0"
"0x91283b0268B1e8afc42E46FF786E93ce5FBB0292","","0","","aave.eth","aak3158.eth","7","1","4.4127112035529","29","11","18","13","0","0"
"0x448FdA59Cda7C93d8E4476AcF0847f27e9E2C605","","0","","aave.eth","zvsgjc.eth","20","0","4.4466","313","126","187","38","0","0"
"0x9f6c3440e1BDbe102f9c3E0C84E0f04BfAE9bcDC","","0","","aave.eth","","6","1","4.41","129","42","87","19","0","0"
"0x825270a37338556cE8C68C116a634DfFf367D0f3","","0","","aave.eth","liuna56.eth","6","1","5.145","64","35","29","2","0","0"
"0x992C5Ac5B1851c6f16CCdeF34F5DBD25Ce55af15","","0","","aave.eth","delegate001.eth","18","1","4.41","106","30","76","37","0","0"
"0xa661F28CdeBa35d01bE3593549dF9972d521c435","Hitman","0","","aave.eth","","10","1","5.236324","71","38","33","0","0","0"
"0x0d7876Fb02C6A64eC468b3B5014759AF1BC2ABeD","","0","","aave.eth","lakshmiwaheguru.eth","16","1","4.4049012248667","96","28","68","30","0","0"
"0xE45eC71f618d71885199782B204AdceEe57df304","","0","","aave.eth","","6","1","4.4002914835542","5","4","1","3","0","0"
"0x4857c14449e7f8b68F9796Fd9779e8D5057356Da","","0","","aave.eth","proofofpussy.eth","6","1","4.4002","47","29","18","3","0","0"
"0x8DBC752cfd6B1d4a05739324425c76f922bBD217","","0","","aave.eth","","4","1","4.4","9","4","5","0","0","0"
"0xBDFD11e362dD523A7A9B9351BBADCAa606d86619","","0","","aave.eth","p0ntuza.eth","20","1","4.4","147","44","103","21","0","0"
"0xCBD01acC5A318d82Ce06F7C78dAfdD6c804D19B9","","0","","aave.eth","n000k.eth","20","1","4.4","147","44","103","22","0","0"
"0x71517c59B0Aa51C26C6c706acA9E7e63c48F8001","","0","","aave.eth","4liver.eth","20","1","4.4","147","44","103","22","0","0"
"0x2a1763D59eB7D45f0c83DACb44A9ca61806FD1b1","","0","","aave.eth","","3","1","4.4","23","4","19","0","0","0"
"0xAcC43849a19FDbb46971bB1C23c6DBABa2337279","","0","","aave.eth","debog.eth","20","1","4.4","145","44","101","21","0","0"
"0xB4e5C2806eB5Ec501edF7B0F3921880ed4d2a7f8","","0","","aave.eth","fargoz.eth","20","1","4.4","146","44","102","22","0","0"
"0x509ABAC9f69dab94f2B8eDeD64f03eECfA87E070","","0","","aave.eth","rbiindia.eth","9","1","4.5","122","45","77","18","0","0"
"0xbd45471C61a15ba54a611797A96DDc593bb26366","","0","","aave.eth","vert2s.eth","20","1","4.4","142","44","98","21","0","0"
"0x972B8Ed609d5577739cc585Bc0cCab03aEe621aF","FouadOptimist","0","","aave.eth","fouadens.eth","20","0","5.8422482837098","459","96","363","50","0","0"
"0xc47456378BdBA2B64517aF199f07bbca45138760","","0","","aave.eth","ravmaster.eth","11","1","4.397","20","10","10","18","0","0"
"0xe6dF5727ad14691FB693f5eb72775b24FCE833c3","","0","","aave.eth","","6","1","4.396","28","28","0","0","0","0"
"0xA7Dc3d2eE9E99D7dAc40fD3a18eEC48D881A8795","","0","","aave.eth","","7","1","4.3943953589461","30","11","19","17","0","0"
"0xEBd151f269Ac3a839848406A516a0EC93c5142b4","","0","","aave.eth","","4","1","7.2635523802794","42","6","36","11","0","0"
"0x28D2c7ef7195B9784642c181904448c3a7456809","","0","","aave.eth","a9a8a7.eth","15","1","4.5724383680014","203","102","101","21","0","0"
"0x1210C3425Cf38A442b9629a4eDfc92a1Ee0bED62","","0","","aave.eth","kaidzen.eth","16","1","4.3926646100683","54","28","26","33","0","0"
"0x7c8c1f5fdb225610A5087AE03836e8503CD31D99","","0","","aave.eth","","13","1","4.3868640888667","107","53","54","19","0","0"
"0x3785DB986301f621A66f3d38D0514Ee4772524b3","","0","","aave.eth","","12","1","4.3867735908631","106","53","53","20","0","0"
"0xbE1CA1036b0F43dCc108539daD7fC2436C100c85","","0","","aave.eth","","3","1","4.4432","158","147","11","0","0","0"
"0xae5FC3963C7f2219F2B025E6dA20E08dD81B1b73","bitemao","0","ipfs://bafkreiejav7vka4qfcrzya4z52nypxc7kdg2tuy46j5wrvpngofjldxexm","aave.eth","bitemao.eth","11","1","4.44","152","74","78","50","0","0"
"0x5F7842AbC1db2bB9184238772446fFbe9bf59af8","","0","","aave.eth","chinatax.eth","15","1","4.3785519393388","77","42","35","39","0","0"
"0x0A4F02a0092161645CeC1c77C81120C0D42a60CB","","0","","aave.eth","mobdao.eth","10","1","5.0745","153","51","102","46","3","0"
"0x971Fc95d523D86E4FC9734eB78Bcbbf234164dc4","","0","","aave.eth","strax.eth","20","0","4.375","77","25","52","50","0","0"
"0xc9c026d92314aaA032cf493DB1058B143DBf9AFF","","0","","aave.eth","sevenguest.eth","7","1","4.374273160893","30","3","27","2","0","0"
"0x2f8697dFCd8543e0024A246b895350F449f71C29","","0","","aave.eth","patphi.eth","11","1","4.9337961208568","171","97","74","50","0","0"
"0xB71986Fa8693947BE114cF43E583F7b9093C45cf","","0","","aave.eth","skillnodes.eth","14","0","4.3687946596899","82","31","51","24","0","0"
"0x5b0f43AA578f4A82530a1f4299c9e537b83d38Ea","","0","","aave.eth","","17","1","4.3681735894946","58","3","55","0","0","0"
"0x1ca3Aa0d0Ad5a34DAAFe372e43E6Ca55Be3B2D7E","Powerearning.eth","0","","aave.eth","powerearning.eth","20","1","4.4551131828297","231","102","129","50","1","0"
"0x68B8D4dD5c3cea5211Fc825Fc15B2B0cDB0092B1","","0","","aave.eth","1mbucks.eth","17","1","4.5499285936182","209","77","132","39","1","0"
"0x007f4F90e62CA256C365A7c5254024F49Bd98e39","","0","","aave.eth","zecklep.eth","4","1","4.3579958366589","32","29","3","1","0","0"
"0xe982382bc082da0032fA74155078D0a85Dc1cDf8","","0","","aave.eth","baba-defi.eth","3","1","4.35428619","1","1","0","0","0","0"
"0x302a6E2774a4dC6F2c7ecFBea9168abb7CCEDe06","","0","","aave.eth","??fenerbahce.eth","20","0","4.3536670126957","109","19","90","50","0","0"
"0xE81f49EE584132e01011F898B352E6993d954Dd5","","0","","aave.eth","loucoin.eth","20","0","4.350942","11","3","8","25","0","0"
"0x10865b0ACb89Cce3850D217f22cd98946cf3605c","","0","","aave.eth","iceyybin.eth","16","1","4.3502418043083","170","29","141","39","0","0"
"0x6799f3b4d2627fe9bdA90e2Cb22CD4b4BF7eb291","","0","","aave.eth","","14","1","4.4","475","88","387","30","0","0"
"0xE972b09e8f2448A79F12Ab2C984EB6117985A9da","","0","","aave.eth","serioton.eth","20","0","5.38992","208","72","136","50","0","0"
"0x65e5071430Ad6503364900Db11c3309F2E1a122C","","0","","aave.eth","deegbharatpur.eth","20","0","4.4371940154422","195","53","142","50","0","0"
"0x3CA89085a2140BD94B1e30f87978065DAD550f11","","0","","aave.eth","","3","1","4.33843","3","1","2","10","0","0"
"0xFF696F36CAf126a8B68B84e166646de3B8050493","","0","","aave.eth","","0","0","4.338","12","3","9","11","0","0"
"0xa6Fe0203F0CF700E56Fb413D295f74007402729B","","0","","aave.eth","","6","1","4.33440344","102","43","59","39","0","0"
"0x76363226b9E31b78C2077Ecea78F440D81299f39","","0","","aave.eth","wangtianyao.eth","20","1","4.3835666678649","298","86","212","50","0","0"
"0x1A4b4fEF9480134661678143d1c7B759CBee8ED7","mbolee","0","","aave.eth","donetskiybandit.eth","20","1","4.3301147590729","152","56","96","46","1","0"
"0x39Bf200a7613Fbc1B7e19D0EF29E83B969DF872E","","0","","aave.eth","","4","1","4.635","57","45","12","0","0","0"
"0xC52A5Cb8ba3086d1D8c970830ff49eE9f129a5D5","","0","","aave.eth","0xc520.eth","8","1","4.3258","99","43","56","37","1","0"
